DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2003,283031,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2004,294356,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2005,304972,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2006,316246,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2007,329803,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2008,346119,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2009,355210,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2010,363539,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2011,374216,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2012,383744,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2013,390416,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2014,399265,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2015,409216,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2016,418446,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2017,428046,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2018,439828,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2019,454609,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2020,462208,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SE,2021,476218,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,1996,7700,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,1997,8840,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,1998,9573,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,1999,10350,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2000,11319,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2001,12700,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2002,13728,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2003,14755,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2004,15974,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2005,16883,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2006,17789,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2007,18907,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2008,20300,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2009,20692,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2010,21682,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2011,21955,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2012,21556,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2013,21684,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2014,22046,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2015,22406,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2016,23138,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2017,24027,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2018,24821,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2019,25928,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2020,26716,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SI,2021,28765,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,1998,4498,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,1999,4819,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2000,5417,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2001,5734,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2002,6215,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2003,6752,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2004,7333,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2005,8012,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2006,8667,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2007,9474,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2008,9965,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2009,10335,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2010,10893,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2011,11203,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2012,11442,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2013,11695,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2014,11928,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2015,12390,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2016,12741,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2017,13299,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2018,13986,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2019,14859,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2020,15343,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,SK,2021,16162,
